"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9390654","31044311611000011000000000U6","RASTRO MUNICIPAL","H AYUNTAMIENTO DE KINCHIL ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","25","CALLE","30","CALLE","32","CALLE","32",,"SN",,,"0",,"PUEBLO","KINCHIL",,,,"97360","31","YUCATÁN       ","044","Kinchil","0001","Kinchil","0072","014",,,,"Fijo","20.91247743","-89.95903575","2022-11"
"4511879","31048931210000051000000000U4","RASTRO MUNICIPAL","H. AYUNTAMIENTO MUNICIPAL MAXCANU ","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","25","CALLE","28","CALLE","30","CALLE","23 A","0","SN",,,,,"LOCALIDAD","MAXCANU",,,,"97800","31","YUCATÁN       ","048","Maxcanú","0001","Maxcanú","0264","003",,,,"Fijo","20.5817965","-90.01128861","2010-07"
"4509254","31040311611000011001000000U4","RASTRO MUNICIPAL","HONORABLE AYUNTAMIENTO DE IZAMAL ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","30","CALLE","47","CALLE","49","CALLE","32","0","SN",,,"0",,"LOCALIDAD","IZAMAL",,,,"97540","31","YUCATÁN       ","040","Izamal","0001","Izamal","0139","004","9810552584",,,"Fijo","20.92291988","-89.02161793","2010-07"
"8165836","31029311611000011000000000U7","RASTRO MUNICIPAL","HONORABLE HAYUNTAMIENTO ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","38","CALLE","21","OTRO(ESPECIFIQUE)","PARCELA","OTRO(ESPECIFIQUE)","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"LOCALIDAD","DZILAM GONZALEZ",,,,"97600","31","YUCATÁN       ","029","Dzilam González","0001","Dzilam González","0131","052","9911093673",,,"Fijo","21.27967177","-88.93962819","2019-11"
"4506117","31013311611000021001000000U0","RASTRO MUNICIPAL","HONORABLE AYUNTAMIENTO DE CONKAL ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","29","CALLE","26","CALLE","24","CALLE","27","0","SN",,,,,"LOCALIDAD","CONKAL",,,,"97345","31","YUCATÁN       ","013","Conkal","0001","Conkal","0076","006",,,,"Fijo","21.06969101","-89.52464733","2010-07"
"8130836","31006311611000021000000000U4","RASTRO MUNICIPAL DE BUCTZOTZ","HONORABLE AYUNTAMIENTO DE BUCTZOTZ ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","6","CALLE","9","CALLE","11","CALLE","6 A",,"SN",,,,,"PUEBLO","BUCTZOTZ YUCATAN",,,,"97620","31","YUCATÁN       ","006","Buctzotz","0001","Buctzotz","0230","003",,,,"Fijo","21.20615176","-88.78385511","2019-11"
"4534748","31041311611000022001000000U9","RASTRO MUNICIPAL DE KANASIN","H. AYUNTAMIENTO DE KANASIN ","311611","Matanza de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","19","CERRADA","17","CALLE","NINGUNO","CERRADA","17 B","0","SN",,,,,"FRACCIONAMIENTO","LA FINCA",,,,"97370","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0507","005",,,,"Fijo","20.92763705","-89.54574835","2014-12"
"4542568","31102311611000014000000000U6","RASTRO MUNICIPAL DE VALLADOLID","HONORABLE AYUNTAMIENTO DE VALLADOLID ","311611","Matanza de ganado, aves y otros animales comestibles","31 a 50 personas","CALLE","41","CALLE","41","CALLE","80","OTRO(ESPECIFIQUE)","MONTE","0","SN",,,,,"COLONIA","EMILIANO ZAPATA",,,,"97784","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0665","001","9858085832",,,"Fijo","20.69506499","-88.22824613","2014-12"
"4548045","31012311611000011000000000U3","RASTRO MUNICIPAL DEL MUNICIPIO DE CENOTILLO","MUNICIPIO DE CENOTILLO ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","16","CALLE","1","CALLE","NINGUNO","CALLE","18","0","SN",,,"0",,"COLONIA","NINGUNO",,,,"97642","31","YUCATÁN       ","012","Cenotillo","0001","Cenotillo","0153","015",,,,"Fijo","20.97574474","-88.60176469","2014-12"
"4593522","31032311611000011001000000U1","RASTRO MUNICIPAL PUBLICO","H AYUNTAMIENTO DE ESPITA YUCATAN ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","28","CALLE","19","CALLE","21","CALLE","28","0","SN",,,"0",,"COLONIA","RASTRO MUNICIPAL",,,,"97730","31","YUCATÁN       ","032","Espita","0001","Espita","0118","005",,,,"Fijo","21.01459739","-88.30960076","2010-07"
"4586038","31101311611000012001000000U2","RASTRO MUNICIPAL UMAN","HONORABLE AYUNTAMIENTO DE UMAN ","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","20 A","CALLE","33","CALLE","NINGUNO","CALLE","24","0","SN",,,"0",,"COLONIA","LA TRINCERA",,,,"97390","31","YUCATÁN       ","101","Umán","0001","Umán","0507","019","9991785314",,,"Fijo","20.87178769","-89.75367959","2010-07"
"4576824","31050311613000052001000000U3","SCHIRP DELICATESSEN EMBUTIDOS",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","24","CALLE","31","CALLE","29","CALLE","26","205","A",,,"0",,"COLONIA","GARCIA GINERES",,,,"97070","31","YUCATÁN       ","050","Mérida","0001","Mérida","0281","027",,"ADMON.SCHIRP@GMAIL.COM","WWW.SCHIRP.COM.MX","Fijo","20.9840904","-89.63523764","2010-07"
"7301278","31050311613000101000000000U8","TEMOZON CARNES AHUMADAS CAUCEL",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","23","CALLE","12","CALLE","14","CALLE","21","0","SN",,,,,"LOCALIDAD","COMISARIA CAUCEL",,,,"97300","31","YUCATÁN       ","050","Mérida","0075","Caucel","4443","014","9994918221","CARNESAHUMADASTEMOZON@GMAIL.COM",,"Fijo","21.01296641","-89.70085662","2019-11"
"4494658","31085311613000011001092646M5","VENTA DE CARNE AHUMADA Y LONGANIZA MOZON",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","10","CALLE","21","CALLE","19","CALLE","12","0","SN",,,,,"COLONIA","LAZARO CARDENAS",,,,"97740","31","YUCATÁN       ","085","Temozón","0001","Temozón","0215","025",,,,"Fijo","20.79851238","-88.20130165","2010-07"
"4543828","31019461110003061010000000U1","VENTA DE CARNE ASADA SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","20","CALLE","23","CALLE","25","CALLE","20 A",,"SN",,,,,"COLONIA","CENTRO",,,,"97770","31","YUCATÁN       ","019","Chemax","0001","Chemax","0173","027",,,,"Fijo","20.65319023","-87.93733127","2014-12"
"11801481","31050311611000081000000000U6","VENTA DE CARNE LAURA",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","23","CALLE","36","CALLE","40","CALLE","21","0","SN",,,,,"COLONIA","SAN MARTIN",,,,"97305","31","YUCATÁN       ","050","Mérida","0084","Cholul","4373","003",,,,"Fijo","21.04287123","-89.56846701","2025-04"
"11398770","31057311612000021000000000U5","VENTA DE CARNERO MARINADO SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","10","CALLE","25","CALLE","29","CALLE","12","0","SN",,,,,"LOCALIDAD","PANABA",,,,"97610","31","YUCATÁN       ","057","Panabá","0001","Panabá","0117","005","9861032785",,,"Fijo","21.29447591","-88.26590735","2024-11"
"6964647","31050461130014561000000000U0","VENTA DE CHICHARRA",,"311614","Elaboración de manteca y otras grasas animales comestibles","0 a 5 personas","CALLE","135","CALLE","88","CALLE","88 A","CALLE","137","726","A",,,"0",,"COLONIA","EMILIANO ZAPATA SUR",,,,"97297","31","YUCATÁN       ","050","Mérida","0001","Mérida","3125","005",,,,"Fijo","20.92668436","-89.64724908","2019-11"
"11380611","31089311613000021000000000U6","VENTA DE CHICHARRA SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","35","CALLE","22 B","CALLE","22 A","CALLE","22 B","0","SN",,,,,"COLONIA","SANTIAGO",,,,"97860","31","YUCATÁN       ","089","Ticul","0001","Ticul","0182","025",,,,"Fijo","20.38885944","-89.5311804","2024-11"
"8378047","31096461121000871000000000U1","VENTA DE CHICHARRA SIN NOMBRE",,"311614","Elaboración de manteca y otras grasas animales comestibles","0 a 5 personas","CALLE","89","CALLE","48","CALLE","52 A","CALLE","87","0","SN",,,,,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"97700","31","YUCATÁN       ","096","Tizimín","0001","Tizimín","0990","001",,,,"Fijo","21.1207839","-88.1575597","2019-11"
"9938853","31050311613000131000000000U5","VENTA DE COMIDA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","76","CALLE","141","CALLE","139","CALLE","74","887",,,,,,"COLONIA","SAN ANTONIO XLUCH Y NOCOH",,,,"97290","31","YUCATÁN       ","050","Mérida","0001","Mérida","3290","021",,,,"Fijo","20.92249059","-89.63853313","2024-11"
"7410924","31052311613000021000000000U4","VENTA DE LONGANIZA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","27","CALLE","18","CALLE","20","CALLE","25","265","A",,,"0",,"COLONIA","CENTRO",,,,"97430","31","YUCATÁN       ","052","Motul","0001","Motul de Carrillo Puerto","0197","014",,,,"Fijo","21.09589745","-89.27725042","2019-11"
"11702209","31038311613000021000000000U3","VENTA DE LONGANIZA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","NINGUNO","CALLE","26 A","CALLE","26","CALLE","NINGUNO","0","SN","MERCADO MUNICIPAL NUESTRA SEÑORA DE GUADALUPE","PLANTA BAJA",,,"COLONIA","CENTRO","MERCADO PUBLICO","MERCADO MUNICIPAL NUESTRA SEÑORA DE GUADALUPE","MESA 2","97350","31","YUCATÁN       ","038","Hunucmá","0001","Hunucmá","0107","020",,,,"Fijo","21.01842262","-89.87404827","2024-11"
"4501160","31003311611000011000000000U2","VENTA DE LONGANIZA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","23","CALLE","16","CALLE","14","CALLE","25","0","SN",,,"0",,"COLONIA","CENTRO",,,,"97990","31","YUCATÁN       ","003","Akil","0001","Akil","0154","006",,,,"Fijo","20.26582524","-89.34514775","2010-07"
"7707789","31102311613000071000000000U2","VENTA DE LONGANIZA SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","40","CALLE","53","CALLE","57","CALLE","38",,"SN",,,,,"COLONIA","SAN JUAN",,,,"97783","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0241","008","9851020930",,,"Fijo","20.68155773","-88.20054068","2019-11"
"9583705","31102311613000111000000000U6","VENTA DE LONGANIZAS",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","27","CALLE","42","CALLE","40","CALLE","29","202","B",,,"0",,"COLONIA","SANTA LUCIA",,,,"97780","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0415","018",,,,"Fijo","20.69864093","-88.20184862","2024-11"
"8378536","31102311613000051000000000U4","VENTA DE LONGANIZAS",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","54 A","CALLE","49","CALLE","45","CALLE","54",,"SN",,,,,"COLONIA","SISAL",,,,"97784","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0330","014",,,,"Fijo","20.68632739","-88.21101493","2019-11"
"4562123","31056311613000031000000000U4","VENTA DE MONGONGO SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","45","CALLE","62 A (64)","CALLE","45 A","CALLE","47","126",,,,"0",,"COLONIA","RASTRO",,,,"97880","31","YUCATÁN       ","056","Oxkutzcab","0001","Oxkutzcab","0016","012","9971419833",,,"Fijo","20.31085132","-89.42733212","2014-12"
"10468617","31022311611000021000000000U1","VENTA DE POLLO SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","24","CALLE","15","CALLE","17","CALLE","26",,"SN",,,,,"LOCALIDAD","CHIKINDZONOT",,,,"97940","31","YUCATÁN       ","022","Chikindzonot","0001","Chikindzonot","0037","003",,,,"Fijo","20.33669637","-88.48816925","2024-11"
"9821474","31022311611000031000000000U0","VENTA DE POLLOS SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","22","CALLE","SIN REFERENCIA","CALLE","9","CERRADA","24","0","SN",,,,,"LOCALIDAD","CHIKINDZONOT",,,,"97940","31","YUCATÁN       ","022","Chikindzonot","0001","Chikindzonot","0037","006",,,,"Fijo","20.34275109","-88.48548552","2024-11"
"4579177","31050541380000051001000000U3","ASESORIA Y SERVICIO TECNICO DE INGENIERIA","ASESORIA Y SERVICIOS TECNICOS DE INGENIERIA SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CALLE","29 A","CALLE","48","CALLE","52","CALLE","29","481",,,,,,"COLONIA","AMAPOLA",,,,"97219","31","YUCATÁN       ","050","Mérida","0001","Mérida","3394","023","9991387704","ELIZATEJERO@HOTMAIL.COM",,"Fijo","21.00548896","-89.66257192","2010-07"
"11842290","31101541380000023000000000U3","CALIBRACION E INSPECCIONES CEISA","CALIBRACION E INSPECCION CEISA SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CERRADA","NINGUNO","CALLE","11","CALLE","16 A","CALLE","11","0","SN",,,,,"FRACCIONAMIENTO","SAN LORENZO",,,,"97390","31","YUCATÁN       ","101","Umán","0001","Umán","030A","009","9998287608","ADMI_CORPORATIVO2022@HOTMAIL.COM",,"Fijo","20.89704246","-89.73271928","2025-04"
"4521860","31050541380000143001069686M8","ESTUDIOS Y SUPERVISION DEL SURESTE","ESTUDIOS Y SUPERVISION DEL SURESTE SA DE CV","541380","Laboratorios de pruebas","31 a 50 personas","CALLE","49","CALLE","60","CALLE","58","CALLE","47","495","A",,,"0",,"COLONIA","CENTRO",,,,"97000","31","YUCATÁN       ","050","Mérida","0001","Mérida","0455","033",,"ADMON@ESSSA.COM","WWW.ESSSA.COM","Fijo","20.97418914","-89.62101936","2010-07"
"7301710","31050541380000213000000000U9","INGENIERIA Y LABORATORIOS DEL GOLFO","INGENIERIA Y LABORATORIOS DEL GOLFO SA DE CV","541380","Laboratorios de pruebas","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","31 A","0","SN",,,,,"COLONIA","SAN JUAN BAUTISTA",,,,"97302","31","YUCATÁN       ","050","Mérida","0001","Mérida","4871","006",,"GERENCIA@INGENIERIAYLABORATORIO.COM","WWW.INGENIERIAYLABORATORIO.COM","Fijo","21.02329709","-89.6719718","2019-11"
"11823797","31050541380000323000000000U6","INTERTEK SUSTAINABILITY","LABORATORIOS ABC QUIMICA INVESTIGACION Y ANALISIS SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CERRADA","NINGUNO","CALLE","NAVIO","CALLE","30","CALLE","NAVIO",,"SN",,,,,"COLONIA","REVOLUCION",,,,"97203","31","YUCATÁN       ","050","Mérida","0001","Mérida","4566","053",,,,"Fijo","21.04483797","-89.63541751","2025-04"
"4577399","31050237213000042002000000U4","IPLANSA","INGENIERIA Y PLANEACION PENINSULAR","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","31","CALLE","16 A","CALLE","20","CALLE","20","100","G",,,"0",,"COLONIA","CHUBURNA",,,,"97205","31","YUCATÁN       ","050","Mérida","0001","Mérida","2428","004",,,,"Fijo","21.00515172","-89.62963855","2011-03"
"10621486","31050541380000293000000000U1","IRMA RUTH ARGUEYES ORTIZ",,"541380","Laboratorios de pruebas","11 a 30 personas","CALLE","50","CALLE","41","CALLE","43","CALLE","54","193","A",,,,,"COLONIA","MIGUEL HIDALGO 15 DE MAYO",,,,"97229","31","YUCATÁN       ","050","Mérida","0001","Mérida","2606","006",,"HHERRERA@INTENIERIADECONTROL.COM",,"Fijo","20.9905039","-89.65290928","2024-11"
"4586847","31050541380000092000000000U7","LABINCO",,"541380","Laboratorios de pruebas","6 a 10 personas","CALLE","29","CALLE","38","CALLE","36 A","CALLE","27","457","B",,,"0",,"COLONIA","JESUS CARRANZA",,,,"97109","31","YUCATÁN       ","050","Mérida","0001","Mérida","4119","001",,,,"Fijo","20.98627893","-89.60583589","2010-07"
"4578001","31050621511001363000000000U4","LABORATORIO H20",,"541380","Laboratorios de pruebas","11 a 30 personas","CALLE","37","CALLE","35 A","ANDADOR","NINGUNO","CALLE","37","341",,,,,,"COLONIA","RESIDENCIAL DEL NORTE CHENKU",,,,"97219","31","YUCATÁN       ","050","Mérida","0001","Mérida","3426","025",,"COTIZACIONES@LABORATORIOH20.COM","WWW.LABORATORIOH20.COM","Fijo","21.00301413","-89.65240212","2010-07"
"9602140","31050541380000303000000000U8","LABORATORIO OPTICO DE MERIDA","LABORATORIO DIGITAL DEL SURESTE S DE RL DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CALLE","8","CALLE","17 A","AVENIDA","ALEMAN (4)","CALLE","10","89","B",,,,,"COLONIA","ITZIMNA",,,,"97100","31","YUCATÁN       ","050","Mérida","0001","Mérida","5263","014",,,"LABORATORIOOPTICOMERIDA.COM","Fijo","20.99242725","-89.60369457","2024-11"
"4577883","31050541380000082000000000U8","LABORATORIO QUIMICO INDUSTRIAL LAVOISIER",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","19 A","CALLE","44","CALLE","44 A","AVENIDA","19 (35 DIAGONAL)","367",,,,,,"FRACCIONAMIENTO","PEDREGALES DE LINDAVISTA ELEFANTE CHICO",,,,"97219","31","YUCATÁN       ","050","Mérida","0001","Mérida","2254","021",,,,"Fijo","21.01333865","-89.65635501","2010-07"
"6414832","31050541380000152001003319S9","LABORATORIOS ABC QUIMICA INVESTIGACION Y ANALISIS","LABORATORIOS ABC QUIMICA INVESTIGACION Y ANALISIS SA DE CV","541380","Laboratorios de pruebas","31 a 50 personas","AVENIDA","XCUMPICH","CALLE","20 A","CALLE","20 B","CALLE","5 D","500",,,,,"CALLE 20A Y 20B ","COLONIA","XCUMPICH",,,,"97204","31","YUCATÁN       ","050","Mérida","0001","Mérida","2451","045",,"HUGO.AGUILAR@INTERTEK.COM","WWW.ABCANALITIC.COM","Fijo","21.02856235","-89.63105476","2014-12"
"4537166","31050621511001942010000000S5","LABORATORIOS DEL SURESTE CENCON-BAQIN","LABORATORIOS DEL SURESTE CENCON-BAQUIN SA DE CV","541380","Laboratorios de pruebas","6 a 10 personas","CALLE","6","CALLE","7","CALLE","5","CALLE","8","279",,,,"0",,"FRACCIONAMIENTO","VISTA ALEGRE NORTE",,,,"97130","31","YUCATÁN       ","050","Mérida","0001","Mérida","5418","031","9991336394","MERIDA@CENCON.COM.MX","WWW.CENCON.COM.MX","Fijo","21.02603459","-89.57316229","2014-12"
"4577756","31050722515001641001000000S2","OFICINAS H02",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","37","CALLE","36","ANDADOR","34","CALLE","39","340",,,,,,"FRACCIONAMIENTO","JARDINES DE PENSIONES",,,,"97219","31","YUCATÁN       ","050","Mérida","0001","Mérida","3430","023",,"COTIZACIONES@LABORATORIOH20.COM","WWW.LABORATORIOH20.COM","Fijo","21.00289841","-89.65249985","2010-07"
"7934677","31050541380000222000000000U0","TOOLS SERVICIO DE INGENIERIA","TOOLS INGENIERIA SA DE CV","541380","Laboratorios de pruebas","6 a 10 personas","CALLE","50","CALLE","55","CALLE","57","CALLE","48","0","SN",,,,,"COLONIA","CORDEMEX",,,,"97110","31","YUCATÁN       ","050","Mérida","0001","Mérida","2339","016",,,,"Fijo","21.03488971","-89.62750116","2019-11"
"9729098","32020311613000031000000000U9","ADOBADA Y CHORIZO DURAN",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","JUAN ALVAREZ","CALLE","PONCIANO ARRIAGA","CALLE","GUILLERMO PRIETO","CALLE","MELCHOR OCAMPO","20",,,,,,"COLONIA","COLONIA LAGUNITA",,,,"99340","32","ZACATECAS","020","Jerez","0001","Jerez de García Salinas","061A","031",,,,"Fijo","22.6485567","-102.97865079","2024-11"
"4627942","32046461121000041000000000U5","CARNICERIA DON LUCIO MATANZA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","ITURBIDE","CALLE","FRANCISCO I MADERO","CALLE","NINGUNO","AVENIDA","MORELOS","46","BIS",,,"0",,"COLONIA","CENTRO",,,,"99570","32","ZACATECAS","046","Tepetongo","0001","Tepetongo","0160","009",,,,"Fijo","22.46031111","-103.14831364","2014-12"
"7080157","32055311613000031000000000U5","CHORISO PRODUCTO SELECTO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","PEDRO RUIZ GONZALEZ","CALLE","NINGUNO","CALLE","PANFILO NATERA","OTRO(ESPECIFIQUE)","TERRENO BALDIO","36",,,,,,"LOCALIDAD","MALPASO",,,,"99510","32","ZACATECAS","055","Villanueva","0042","Malpaso","0314","006","4921279910",,,"Fijo","22.62726077","-102.76985341","2019-11"
"11469915","32055311613000091000000000U9","CHORIZERIA VILLA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","CALLE DEL FRESNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","5",,,,,,"PUEBLO","MALPASO",,,,"99510","32","ZACATECAS","055","Villanueva","0042","Malpaso","0600","042",,,,"Fijo","22.61593349","-102.76795161","2024-11"
